anchor_id,tag
1368,pat_group::shortest-path
1368,pat_group::shortest-path::zero-one-bfs
1372,pat_topic::dp::tree-dp
1372,pat_ds::tree::dp::tree-dp
1372,pat_ds::tree::core::lp-tree
1372,pat_group::longest-path
1372,pat_group::longest-path::lp-tree
1376,pat_ds::tree::dfs::dfs-template
1381,pat_ds::stack::core::min-stack-design
1392,pat_ds::string::core::string-match-kmp
1392,pat_group::pattern-matching
1396,pat_ds::linked-list::core::dll-cache-design
1408,pat_ds::string::core::string-match-kmp
1408,pat_group::pattern-matching
1408,pat_ds::string::core::rolling-hash
1423,pat_topic::sliding-window::sw-fixed
1423,pat_ds::array::sliding-window::sw-fixed
1426,pat_ds::array::hash::seen-set
1427,pat_ds::string::core::rotate-reverse
1428,pat_ds::matrices::binary-search::bs-textbook
1429,pat_ds::linked-list::core::dll-cache-design
1431,pat_ds::array::greedy::running-extreme
1438,pat_topic::deque-topic::monotonic-deque
1438,pat_ds::array::deque-topic::monotonic-deque
1441,pat_ds::stack::core::validate-stack-seq
1446,pat_ds::string::two-pointers::tp-fast-slow
1448,pat_ds::tree::dfs::path-sum-dfs
1449,pat_topic::dp::knapsack-unbounded
1449,pat_ds::array::dp::knapsack-unbounded
1452,pat_ds::array::hash::seen-set
1456,pat_topic::sliding-window::sw-fixed
1456,pat_ds::string::sliding-window::sw-fixed
1457,pat_ds::tree::dfs::dfs-tree-orders
1457,pat_group::palindrome
1462,pat_ds::graph::core::ancestor-reachability
1462,pat_group::scheduling
1463,pat_ds::matrices::dp::dp-2d-grid
1466,pat_ds::graph::dfs::dfs-template
1473,pat_ds::array::dp::state-machine-dp
1474,pat_ds::linked-list::two-pointers::tp-fast-slow
1480,pat_topic::prefix-sum::ps-1d
1480,pat_ds::array::prefix-sum::ps-1d
1481,pat_ds::array::hash::freq-counter
1482,pat_topic::binary-search::bs-on-answer-compound
1482,pat_ds::array::binary-search::bs-on-answer-compound
1488,pat_ds::array::hash::seen-set
1489,pat_ds::graph::core::mst
1490,pat_ds::tree::dfs::dfs-template
1493,pat_ds::array::sliding-window::sw-shrink-violation
1494,pat_ds::graph::dp::bitmask-dp
1499,pat_topic::deque-topic::deque-window-constraint
1499,pat_ds::array::deque-topic::deque-window-constraint
1506,pat_ds::tree::bits::xor-cancel
1522,pat_ds::tree::dp::tree-dp
1522,pat_ds::tree::core::lp-tree
1522,pat_group::longest-path
1522,pat_group::longest-path::lp-tree
1530,pat_ds::tree::dfs::dfs-template
1531,pat_ds::string::dp::interval-dp
1533,pat_group::interactive
1533,pat_group::interactive::interactive-bsearch
1538,pat_group::interactive
1538,pat_group::interactive::interactive-deduce
1547,pat_topic::dp::interval-dp
1547,pat_ds::array::dp::interval-dp
1567,pat_ds::array::core::kadane
1568,pat_ds::graph::core::tarjan-bridges
1584,pat_ds::graph::core::mst
1610,pat_ds::array::sliding-window::sw-shrink-violation
1622,pat_topic::math::fast-power
1622,pat_ds::array::math::fast-power
1631,pat_topic::heap::dijkstra
1631,pat_ds::matrices::heap::dijkstra
1631,pat_ds::graph::core::dijkstra
1631,pat_group::shortest-path
1631,pat_group::shortest-path::dijkstra
1639,pat_ds::string::dp::dp-2-strings
1643,pat_topic::math::combinatorial-rank
1644,pat_ds::tree::core::lca-dfs
1647,pat_ds::string::greedy::running-extreme
1647,pat_group::min-change
1648,pat_ds::array::binary-search::bs-on-answer
1650,pat_ds::tree::core::lca-dfs
1657,pat_ds::string::hash::freq-counter
1668,pat_ds::string::dp::dp-1d-linear
1671,pat_ds::array::dp::dp-lis
1671,pat_group::subsequence
1671,pat_group::min-change
1676,pat_ds::tree::core::lca-dfs
1679,pat_ds::array::two-pointers::tp-k-sum
1679,pat_group::sum
1696,pat_topic::deque-topic::monotonic-deque
1696,pat_ds::array::deque-topic::monotonic-deque
1696,pat_topic::deque-topic::deque-window-constraint
1696,pat_ds::array::deque-topic::deque-window-constraint
1696,pat_ds::array::dp::dp-1d-linear
1697,pat_topic::union-find::uf-weighted
1697,pat_ds::graph::union-find::uf-weighted
1707,pat_topic::trie-topic::trie-xor-max
1707,pat_ds::array::trie-topic::trie-xor-max
1717,pat_ds::string::stack-topic::parens-rewrite
1727,pat_ds::matrices::dp::dp-2d-square
1730,pat_topic::bfs::bfs-shortest-unweighted
1730,pat_ds::matrices::bfs::bfs-shortest-unweighted
1730,pat_ds::graph::core::bfs
1730,pat_group::shortest-path
1730,pat_group::shortest-path::bfs
1732,pat_ds::array::prefix-sum::ps-1d
1751,pat_topic::dp::weighted-interval-schedule
1751,pat_ds::array::dp::weighted-interval-schedule
1756,pat_ds::linked-list::core::dll-cache-design
1765,pat_topic::bfs::bfs-multi-source
1765,pat_ds::matrices::bfs::bfs-multi-source
1765,pat_ds::graph::core::bfs
1765,pat_group::shortest-path
1765,pat_group::shortest-path::bfs
1768,pat_ds::string::two-pointers::tp-merge-walk
1769,pat_ds::array::prefix-sum::ps-1d
1803,pat_topic::trie-topic::trie-xor-max
1803,pat_ds::array::trie-topic::trie-xor-max
1825,pat_topic::heap::two-heap-median
1825,pat_ds::array::heap::two-heap-median
1834,pat_topic::heap::event-driven-scheduling
1834,pat_ds::array::heap::event-driven-scheduling
1851,pat_topic::greedy::sort-and-sweep
1851,pat_ds::array::greedy::sort-and-sweep
1854,pat_topic::prefix-sum::difference-array
1854,pat_ds::array::prefix-sum::difference-array
1856,pat_topic::stack-topic::monotonic-stack-2pass
1856,pat_ds::array::stack-topic::monotonic-stack-2pass
1856,pat_ds::array::stack-topic::monotonic-stack-spans
1857,pat_ds::graph::core::topo-sort
1857,pat_ds::graph::core::dag-longest-path
1857,pat_topic::topo-sort::dag-critical-path
1857,pat_ds::graph::topo-sort::dag-critical-path
1857,pat_ds::graph::core::lp-dag
1857,pat_group::longest-path
1857,pat_group::longest-path::lp-dag
1882,pat_topic::heap::event-driven-scheduling
1882,pat_ds::array::heap::event-driven-scheduling
1893,pat_topic::prefix-sum::difference-array
1893,pat_ds::array::prefix-sum::difference-array
1898,pat_topic::binary-search::bs-on-answer-compound
1898,pat_ds::array::binary-search::bs-on-answer-compound
1926,pat_ds::matrices::bfs::bfs-shortest-unweighted
1928,pat_ds::graph::heap::dijkstra
1937,pat_ds::matrices::dp::dp-2d-grid
1942,pat_topic::heap::event-driven-scheduling
1942,pat_ds::array::heap::event-driven-scheduling
1958,pat_group::simulation
1958,pat_group::simulation::board-validate
1970,pat_topic::union-find::uf-reverse-time
1970,pat_ds::matrices::union-find::uf-reverse-time
1971,pat_ds::graph::core::cc-dfs-uf
1985,pat_topic::sorting::quickselect
1985,pat_ds::string::sorting::quickselect
2002,pat_ds::string::bits::bitmask-enumerate
2002,pat_group::palindrome
2002,pat_group::subsequence
2007,pat_ds::array::hash::freq-counter
2008,pat_ds::array::dp::dp-1d-linear
2008,pat_topic::dp::weighted-interval-schedule
2008,pat_ds::array::dp::weighted-interval-schedule
2013,pat_ds::linked-list::core::dll-cache-design
2017,pat_ds::matrices::prefix-sum::ps-1d
2018,pat_ds::matrices::core::mat-grid-dfs-bfs
2018,pat_group::word-process
2050,pat_ds::graph::core::topo-sort
2050,pat_ds::graph::core::dag-longest-path
2050,pat_topic::topo-sort::dag-critical-path
2050,pat_ds::graph::topo-sort::dag-critical-path
2050,pat_ds::graph::core::lp-dag
2050,pat_group::longest-path
2050,pat_group::longest-path::lp-dag
2062,pat_ds::string::sliding-window::sw-distinct-count
2076,pat_topic::union-find::uf-weighted
2076,pat_ds::graph::union-find::uf-weighted
2092,pat_topic::union-find::uf-with-size
2092,pat_ds::graph::union-find::uf-with-size
2092,pat_topic::union-find::uf-reverse-time
2092,pat_ds::graph::union-find::uf-reverse-time
2095,pat_ds::linked-list::core::slow-fast-middle
2096,pat_ds::tree::core::lca-dfs
2097,pat_ds::graph::core::euler-tour
2104,pat_topic::stack-topic::monotonic-stack-2pass
2104,pat_ds::array::stack-topic::monotonic-stack-2pass
2104,pat_ds::array::stack-topic::monotonic-stack-spans
2127,pat_ds::graph::core::dag-longest-path
2127,pat_group::scheduling
2127,pat_topic::topo-sort::dag-critical-path
2127,pat_ds::graph::topo-sort::dag-critical-path
2127,pat_ds::graph::core::lp-dag
2127,pat_group::longest-path
2127,pat_group::longest-path::lp-dag
2130,pat_ds::linked-list::core::slow-fast-middle
2141,pat_topic::binary-search::bs-on-answer
2141,pat_ds::array::binary-search::bs-on-answer
2192,pat_ds::graph::core::ancestor-reachability
2208,pat_ds::array::heap::top-k
2215,pat_ds::array::hash::seen-set
2266,pat_ds::string::backtrack::combinatorial-product
2272,pat_ds::array::dp::dp-1d-linear
2290,pat_topic::bfs::bfs-zero-one
2290,pat_ds::graph::bfs::bfs-zero-one
2290,pat_ds::graph::core::zero-one-bfs
2290,pat_group::shortest-path
2290,pat_group::shortest-path::zero-one-bfs
2300,pat_ds::array::binary-search::bs-textbook
2303,pat_group::simulation
2303,pat_group::simulation::tiered-scan
2334,pat_topic::stack-topic::monotonic-stack-2pass
2334,pat_ds::array::stack-topic::monotonic-stack-2pass
2334,pat_ds::array::stack-topic::monotonic-stack-spans
2336,pat_group::design
2336,pat_group::design::ordered-aggregate
2352,pat_ds::matrices::hash::freq-counter
2365,pat_ds::array::hash::freq-counter
2365,pat_group::scheduling
2390,pat_ds::string::stack-topic::parens-rewrite
2398,pat_ds::array::deque-topic::monotonic-deque
2402,pat_ds::array::heap::event-driven-scheduling
2402,pat_group::scheduling
2406,pat_ds::array::heap::event-driven-scheduling
2439,pat_ds::array::greedy::running-extreme
2449,pat_ds::array::greedy::exchange-argument
2449,pat_group::min-change
2461,pat_topic::sliding-window::sw-fixed
2461,pat_ds::array::sliding-window::sw-fixed
2461,pat_group::sum
2462,pat_ds::array::heap::top-k
2477,pat_ds::tree::dp::tree-dp
2492,pat_ds::graph::union-find::uf-with-size
2517,pat_topic::binary-search::bs-on-answer-compound
2517,pat_ds::array::binary-search::bs-on-answer-compound
2542,pat_ds::array::heap::top-k
2542,pat_group::subsequence
2542,pat_group::subset-selection
2559,pat_topic::prefix-sum::ps-1d
2559,pat_ds::array::prefix-sum::ps-1d
2611,pat_ds::array::greedy::exchange-argument
2616,pat_topic::binary-search::bs-on-answer-compound
2616,pat_ds::array::binary-search::bs-on-answer-compound
2642,pat_topic::heap::dijkstra
2642,pat_ds::graph::heap::dijkstra
2642,pat_ds::graph::core::dijkstra
2642,pat_group::shortest-path
2642,pat_group::shortest-path::dijkstra
2659,pat_ds::array::sorting::merge-sort-counting
2694,pat_group::design
2694,pat_group::design::observer-pubsub
2761,pat_topic::math::sieve
2761,pat_ds::array::math::sieve
2761,pat_group::sum
2812,pat_topic::heap::dijkstra
2812,pat_ds::matrices::heap::dijkstra
2812,pat_ds::graph::core::dijkstra
2812,pat_group::shortest-path
2812,pat_group::shortest-path::dijkstra
2848,pat_ds::array::prefix-sum::difference-array
2858,pat_ds::graph::dp::tree-dp
3161,pat_topic::range-struct::segment-tree
3408,pat_ds::array::heap::event-driven-scheduling
3667,pat_ds::array::two-pointers::tp-merge-walk
10000,pat_ds::array::binary-search::bs-on-answer
10001,pat_ds::graph::core::bipartite
10003,pat_ds::array::two-pointers::tp-converging
10004,pat_ds::graph::core::topo-sort
10004,pat_topic::topo-sort::kahn-bfs
10004,pat_ds::graph::topo-sort::kahn-bfs
10005,pat_ds::graph::bfs::bfs-shortest-unweighted
10006,pat_ds::tree::dp::tree-dp
10006,pat_topic::dfs::dfs-tree-orders
10006,pat_ds::tree::dfs::dfs-tree-orders
10006,pat_topic::greedy::greedy-bounded-prune
10006,pat_ds::tree::greedy::greedy-bounded-prune
10007,pat_ds::tree::backtrack::subset-combination
10008,pat_group::simulation
10008,pat_group::simulation::board-validate
10009,pat_ds::array::dp::knapsack-unbounded
10012,pat_ds::graph::core::topo-sort
10012,pat_topic::topo-sort::kahn-bfs
10012,pat_ds::graph::topo-sort::kahn-bfs
10014,pat_ds::tree::dp::tree-dp
10014,pat_group::sum
10015,pat_ds::trie::core::trie-basic
10016,pat_ds::matrices::bfs::bfs-multi-source
10018,pat_ds::string::stack-topic::expression-eval
10018,pat_group::expression
10019,pat_ds::graph::core::dag-longest-path
10019,pat_topic::topo-sort::dag-critical-path
10019,pat_ds::graph::topo-sort::dag-critical-path
10019,pat_ds::graph::core::lp-dag
10019,pat_group::longest-path
10019,pat_group::longest-path::lp-dag
10020,pat_ds::trie::core::trie-basic
10021,pat_ds::array::two-pointers::tp-merge-walk
10025,pat_ds::graph::core::topo-sort
10025,pat_topic::topo-sort::layered-waves
10025,pat_ds::graph::topo-sort::layered-waves
10026,pat_ds::graph::core::cycle-3color
10026,pat_topic::topo-sort::dfs-cycle-detect
10026,pat_ds::graph::topo-sort::dfs-cycle-detect
10027,pat_ds::array::two-pointers::tp-k-sum
10027,pat_group::sum
10029,pat_topic::math::rejection-sampling
10041,pat_ds::string::core::minimum-window
10042,pat_ds::string::stack-topic::expression-eval
10043,pat_ds::array::sliding-window::sw-fixed
10044,pat_ds::array::heap::top-k
10045,pat_ds::graph::core::dag-longest-path
10045,pat_topic::topo-sort::dag-critical-path
10045,pat_ds::graph::topo-sort::dag-critical-path
10045,pat_ds::graph::core::lp-dag
10045,pat_group::longest-path
10045,pat_group::longest-path::lp-dag
10046,pat_topic::binary-search::bs-on-answer-compound
10046,pat_ds::array::binary-search::bs-on-answer-compound
10047,pat_topic::stack-topic::expression-eval
10047,pat_ds::string::stack-topic::expression-eval
10047,pat_group::expression
10048,pat_group::design
10048,pat_group::design::transaction-stack
10049,pat_topic::bfs::bfs-multi-source
10049,pat_ds::matrices::bfs::bfs-multi-source
10049,pat_ds::graph::core::bfs
10049,pat_group::shortest-path
10049,pat_group::shortest-path::bfs
10050,pat_topic::topo-sort::kahn-bfs
10050,pat_ds::graph::topo-sort::kahn-bfs
10050,pat_ds::graph::core::ancestor-reachability
10051,pat_topic::dfs::dfs-tree-orders
10051,pat_ds::tree::dfs::dfs-tree-orders
10051,pat_ds::tree::core::post-order-depth
10052,pat_ds::tree::dp::tree-dp
10052,pat_ds::tree::core::post-order-depth
10052,pat_topic::dp::tree-reroot
10052,pat_ds::tree::dp::tree-reroot
10053,pat_topic::dp::weighted-interval-schedule
10053,pat_ds::array::dp::weighted-interval-schedule
10054,pat_ds::matrices::bfs::bfs-state-augmented
10054,pat_ds::graph::core::bfs
10055,pat_ds::string::core::rolling-hash
10055,pat_ds::string::core::string-match-kmp
10056,pat_topic::dp::knapsack-unbounded
10056,pat_ds::array::dp::knapsack-unbounded
10057,pat_group::design
10057,pat_group::design::dependency-graph-system
10057,pat_topic::topo-sort::kahn-bfs
10057,pat_ds::graph::topo-sort::kahn-bfs
10057,pat_topic::dfs::dfs-template
10057,pat_ds::graph::dfs::dfs-template
10058,pat_topic::concurrency::thread-pool-fanout
10058,pat_topic::dfs::dfs-template
10058,pat_ds::graph::dfs::dfs-template
10059,pat_topic::bfs::bfs-multi-source
10059,pat_ds::matrices::bfs::bfs-multi-source
10059,pat_ds::graph::core::bfs
10060,pat_ds::array::two-pointers::tp-merge-walk
10061,pat_group::design
10061,pat_group::design::reactive-filter-emit
10061,pat_topic::hash::seen-set
10061,pat_ds::array::hash::seen-set
10062,pat_group::design
10062,pat_group::design::self-ordered-structure
10062,pat_ds::bst::core::bst-insert-delete
10063,pat_group::simulation
10063,pat_group::simulation::board-validate
10064,pat_group::design
10064,pat_group::design::soft-delete-tree
10064,pat_topic::dfs::dfs-tree-orders
10064,pat_ds::tree::dfs::dfs-tree-orders
